dylykyn	dyly|kyn		Sohn/Tochter/Schützling/Schüler/Lehrling	|SUB
dylyta	dyly|ta		Sohn/Tochter/Schützling/Schüler/Lehrling	|SUPTR
dylyskhul	dyly|s|khul		Sohn/Tochter/Schützling/Schüler/Lehrling	|PL|TER
dylysthje	dyly|s|thje		Sohn/Tochter/Schützling/Schüler/Lehrling	|PL|INS
dylylaj	dyly|l|aj		Sohn/Tochter/Schützling/Schüler/Lehrling	|PC|ERG
dylykur	dyly|kur		Sohn/Tochter/Schützling/Schüler/Lehrling	|SUBDI
dylylye	dyly|ly|e		Sohn/Tochter/Schützling/Schüler/Lehrling	|PC|VOC
dylykul	dyly|kul		Sohn/Tochter/Schützling/Schüler/Lehrling	|TER
dylypa	dyly|pa		Sohn/Tochter/Schützling/Schüler/Lehrling	|PRE
dylyshkwesh	dyly|sh|kwesh		Sohn/Tochter/Schützling/Schüler/Lehrling	|PL|SUBEL
dylylyry	dyly|ly|ry		Sohn/Tochter/Schützling/Schüler/Lehrling	|PC|INE
dylylyteru	dyly|ly|teru		Sohn/Tochter/Schützling/Schüler/Lehrling	|PC|TMP
dylysher	dyly|sh|er		Sohn/Tochter/Schützling/Schüler/Lehrling	|PL|INE
dylytje	dyly|tje		Sohn/Tochter/Schützling/Schüler/Lehrling	|INS
dylylykwa	dyly|ly|kwa		Sohn/Tochter/Schützling/Schüler/Lehrling	|PC|SUBTR
dylystheru	dyly|s|theru		Sohn/Tochter/Schützling/Schüler/Lehrling	|PL|TMP
dylyresh	dyly|resh		Sohn/Tochter/Schützling/Schüler/Lehrling	|ELA
dylyshur	dyly|sh|ur		Sohn/Tochter/Schützling/Schüler/Lehrling	|PL|ALL
dylytal	dyly|tal		Sohn/Tochter/Schützling/Schüler/Lehrling	|CAU
dylyly	dyly|ly	/	Sohn/Tochter/Schützling/Schüler/Lehrling	|PC/|PC&ABS
dylylytesh	dyly|ly|tesh		Sohn/Tochter/Schützling/Schüler/Lehrling	|PC|SUPEL
dylyshkur	dyly|sh|kur		Sohn/Tochter/Schützling/Schüler/Lehrling	|PL|SUBDI
dylypan	dyly|pan		Sohn/Tochter/Schützling/Schüler/Lehrling	|COM
dylylja	dyly|lj|a		Sohn/Tochter/Schützling/Schüler/Lehrling	|PC|GEN
dylypy	dyly|py		Sohn/Tochter/Schützling/Schüler/Lehrling	|ADE
dylylytyn	dyly|ly|tyn		Sohn/Tochter/Schützling/Schüler/Lehrling	|PC|SUP
dylja	dylj|a		Sohn/Tochter/Schützling/Schüler/Lehrling	|GEN
dylylypesh	dyly|ly|pesh		Sohn/Tochter/Schützling/Schüler/Lehrling	|PC|ABL
dylykwesh	dyly|kwesh		Sohn/Tochter/Schützling/Schüler/Lehrling	|SUBEL
dylylyra	dyly|ly|ra		Sohn/Tochter/Schützling/Schüler/Lehrling	|PC|TRA
dylyshkyn	dyly|sh|kyn		Sohn/Tochter/Schützling/Schüler/Lehrling	|PL|SUB
dylyshatyn	dyly|sh|atyn		Sohn/Tochter/Schützling/Schüler/Lehrling	|PL|SUP
dyrpan	dyrpa|n		füttern/beantworten/antworten	|PST
dyrpa	dyrpa		füttern/beantworten/antworten	
dyrpakhkyn	dyrpakh|kyn		Futter/Antwort	&PL|SUB
dyrpapakur	dyrpa<pa>k|ur		Futter/Antwort	<>PC|ALL
dyrpakebekh	dyrpak|ebekh		Futter/Antwort	|TOP
dyrpapakera	dyrpa<pa>k|era		Futter/Antwort	<>PC|TRA
dyrpajk	dyrpa<j>k		Futter/Antwort	<>ERG
dyrpaktal	dyrpak|tal		Futter/Antwort	|CAU
dyrpapakatyn	dyrpa<pa>k|atyn		Futter/Antwort	<>PC|SUP
dyrpakhur	dyrpakh|ur		Futter/Antwort	&PL|ALL
dyrpake	dyrpak|e		Futter/Antwort	|VOC
dyrpakhator	dyrpakh|ator		Futter/Antwort	&PL|SUPDI
dyrpapaker	dyrpa<pa>k|er		Futter/Antwort	<>PC|INE
dyrpaky	dyrpak|y		Futter/Antwort	|ADE
dyrpapaky	dyrpa<pa>k|y		Futter/Antwort	<>PC|ADE
dyrpakphoj	dyrpak|phoj		Futter/Antwort	&PL|ABE
dyrpakhkur	dyrpakh|kur		Futter/Antwort	&PL|SUBDI
dyrpakor	dyrpak|or		Futter/Antwort	|ILL
dyrpapakteru	dyrpa<pa>k|teru		Futter/Antwort	<>PC|TMP
dyrpaktje	dyrpak|tje		Futter/Antwort	|INS
dyrpakhebekh	dyrpakh|ebekh		Futter/Antwort	&PL|TOP
dyrpakher	dyrpakh|er		Futter/Antwort	&PL|INE
dyrpakhy	dyrpakh|y		Futter/Antwort	&PL|ADE
dyrpakphan	dyrpak|phan		Futter/Antwort	&PL|COM
dyrpakata	dyrpak|ata		Futter/Antwort	|SUPTR
dyrpakur	dyrpak|ur		Futter/Antwort	|ALL
dyrpapakkwa	dyrpa<pa>k|kwa		Futter/Antwort	<>PC|SUBTR
dyrpapake	dyrpa<pa>k|e		Futter/Antwort	<>PC|VOC
dyrpapakesh	dyrpa<pa>k|esh	/	Futter/Antwort	<>PC|ABL/<>PC|ELA
dyrpakator	dyrpak|ator		Futter/Antwort	|SUPDI
dyrpakthje	dyrpak|thje		Futter/Antwort	&PL|INS
dyrpakkwesh	dyrpak|kwesh		Futter/Antwort	|SUBEL
dyrpakhera	dyrpakh|era		Futter/Antwort	&PL|TRA
dyrpakpan	dyrpak|pan		Futter/Antwort	|COM
dyrpajkh	dyrpa<j>kh		Futter/Antwort	&PL<>ERG
dyrpakkhul	dyrpak|khul		Futter/Antwort	&PL|TER
dyrpakhkwesh	dyrpakh|kwesh		Futter/Antwort	&PL|SUBEL
dyrpapakata	dyrpa<pa>k|ata		Futter/Antwort	<>PC|SUPTR
dyrpakhesh	dyrpakh|esh	/	Futter/Antwort	&PL|ELA/&PL|ABL
dyrpapakkwesh	dyrpa<pa>k|kwesh		Futter/Antwort	<>PC|SUBEL
dyrpakhkwa	dyrpakh|kwa		Futter/Antwort	&PL|SUBTR
dyrpapaktal	dyrpa<pa>k|tal		Futter/Antwort	<>PC|CAU
dyrpapakpan	dyrpa<pa>k|pan		Futter/Antwort	<>PC|COM
dyrpakhata	dyrpakh|ata		Futter/Antwort	&PL|SUPTR
dyrpaker	dyrpak|er		Futter/Antwort	|INE
dyrpakhor	dyrpakh|or		Futter/Antwort	&PL|ILL
dyrpakesh	dyrpak|esh	/	Futter/Antwort	|ELA/|ABL
dyrpakthal	dyrpak|thal		Futter/Antwort	&PL|CAU
dyrpakkwa	dyrpak|kwa		Futter/Antwort	|SUBTR
dyrpapakor	dyrpa<pa>k|or		Futter/Antwort	<>PC|ILL
dyrpapaktje	dyrpa<pa>k|tje		Futter/Antwort	<>PC|INS
dyrpakpoj	dyrpak|poj		Futter/Antwort	|ABE
dyrpakhe	dyrpakh|e		Futter/Antwort	&PL|VOC
dyrpakkur	dyrpak|kur		Futter/Antwort	|SUBDI
dyrpapakebekh	dyrpa<pa>k|ebekh		Futter/Antwort	<>PC|TOP
dyrpakkyn	dyrpak|kyn		Futter/Antwort	|SUB
dyrpaktheru	dyrpak|theru		Futter/Antwort	&PL|TMP
dyrpakhatesh	dyrpakh|atesh		Futter/Antwort	&PL|SUPEL
dyrpakh	dyrpakh	/	Futter/Antwort	&PL&ABS/&PL
dyrpakkul	dyrpak|kul		Futter/Antwort	|TER
dyrpapakkul	dyrpa<pa>k|kul		Futter/Antwort	<>PC|TER
dyrpakwa	dyrpak|wa		Futter/Antwort	|PRE
dyrpakhatyn	dyrpakh|atyn		Futter/Antwort	&PL|SUP
dyrpapakkyn	dyrpa<pa>k|kyn		Futter/Antwort	<>PC|SUB
dyrpapakator	dyrpa<pa>k|ator		Futter/Antwort	<>PC|SUPDI
dyrpapakwa	dyrpa<pa>k|wa		Futter/Antwort	<>PC|PRE
dyrpakteru	dyrpak|teru		Futter/Antwort	|TMP
dyrpakhwa	dyrpakh|wa		Futter/Antwort	&PL|PRE
dyrpapakpoj	dyrpa<pa>k|poj		Futter/Antwort	<>PC|ABE
dyrpakera	dyrpak|era		Futter/Antwort	|TRA
dyrpakatyn	dyrpak|atyn		Futter/Antwort	|SUP
dyrpapakkur	dyrpa<pa>k|kur		Futter/Antwort	<>PC|SUBDI
dyrpapak	dyrpa<pa>k	/	Futter/Antwort	<>PC&ABS/<>PC
dyrpakatesh	dyrpak|atesh		Futter/Antwort	|SUPEL
dyrpak	dyrpak	/	Futter/Antwort	&ABS/
dyrpapakatesh	dyrpa<pa>k|atesh		Futter/Antwort	<>PC|SUPEL
dyrpun	dyrpu|n		lehren/unterrichten/beibringen	|PST
dyrpuj	dyrpuj		lehren/unterrichten/beibringen	
dyrtekka	dyrtekka		glücklich_machen/erfüllen/entspannen	
dyrtekkan	dyrtekka|n		glücklich_machen/erfüllen/entspannen	|PST
ejby	ejby		pur/klar/rein/echt/unverfälscht/unvermischt/eindeutig/wahrhaftig	
ejbyn	ejby|n		pur/klar/rein/echt/unverfälscht/unvermischt/eindeutig/wahrhaftig	|PST
ejbyderbajthkyn	ejbyderbajth|kyn		Bruder	&PL|SUB
ejbyderbajdkur	ejbyderbajd|kur		Bruder	|SUBDI
ejbyderbabajdkwa	ejbyderba<ba>jd|kwa		Bruder	<>PC|SUBTR
ejbyderbajthy	ejbyderbajth|y		Bruder	&PL|ADE
ejbyderbyd	ejbyderb<y>d		Bruder	<>ERG
ejbyderbabajdur	ejbyderba<ba>jd|ur		Bruder	<>PC|ALL
ejbyderbabajdesh	ejbyderba<ba>jd|esh	/	Bruder	<>PC|ABL/<>PC|ELA
ejbyderbabajdatesh	ejbyderba<ba>jd|atesh		Bruder	<>PC|SUPEL
ejbyderbajdwa	ejbyderbajd|wa		Bruder	|PRE
ejbyderbajdkyn	ejbyderbajd|kyn		Bruder	|SUB
ejbyderbajdator	ejbyderbajd|ator		Bruder	|SUPDI
ejbyderbajdgul	ejbyderbajd|gul		Bruder	|TER
ejbyderbajd	ejbyderbajd	/	Bruder	/&ABS
ejbyderbajtphoj	ejbyderbajt|phoj		Bruder	&PL|ABE
ejbyderbabajder	ejbyderba<ba>jd|er		Bruder	<>PC|INE
ejbyderbyth	ejbyderb<y>th		Bruder	&PL<>ERG
ejbyderbajdboj	ejbyderbajd|boj		Bruder	|ABE
ejbyderbajthkur	ejbyderbajth|kur		Bruder	&PL|SUBDI
ejbyderbajtphan	ejbyderbajt|phan		Bruder	&PL|COM
ejbyderbajthor	ejbyderbajth|or		Bruder	&PL|ILL
ejbyderbabajdera	ejbyderba<ba>jd|era		Bruder	<>PC|TRA
ejbyderbajder	ejbyderbajd|er		Bruder	|INE
ejbyderbajtthje	ejbyderbajt|thje		Bruder	&PL|INS
ejbyderbajde	ejbyderbajd|e		Bruder	|VOC
ejbyderbajth	ejbyderbajth	/	Bruder	&PL/&PL&ABS
ejbyderbajthebekh	ejbyderbajth|ebekh		Bruder	&PL|TOP
ejbyderbajthera	ejbyderbajth|era		Bruder	&PL|TRA
ejbyderbajdebekh	ejbyderbajd|ebekh		Bruder	|TOP
ejbyderbabajdebekh	ejbyderba<ba>jd|ebekh		Bruder	<>PC|TOP
ejbyderbajtkhul	ejbyderbajt|khul		Bruder	&PL|TER
ejbyderbajdur	ejbyderbajd|ur		Bruder	|ALL
ejbyderbajttheru	ejbyderbajt|theru		Bruder	&PL|TMP
ejbyderbajdatyn	ejbyderbajd|atyn		Bruder	|SUP
ejbyderbajthatesh	ejbyderbajth|atesh		Bruder	&PL|SUPEL
ejbyderbajdderu	ejbyderbajd|deru		Bruder	|TMP
ejbyderbajdera	ejbyderbajd|era		Bruder	|TRA
ejbyderbabajdwa	ejbyderba<ba>jd|wa		Bruder	<>PC|PRE
ejbyderbabajdy	ejbyderba<ba>jd|y		Bruder	<>PC|ADE
ejbyderbabajd	ejbyderba<ba>jd	/	Bruder	<>PC&ABS/<>PC
ejbyderbabajdor	ejbyderba<ba>jd|or		Bruder	<>PC|ILL
ejbyderbajthesh	ejbyderbajth|esh	/	Bruder	&PL|ABL/&PL|ELA
ejbyderbajthkwesh	ejbyderbajth|kwesh		Bruder	&PL|SUBEL
ejbyderbajthwa	ejbyderbajth|wa		Bruder	&PL|PRE
ejbyderbabajdatyn	ejbyderba<ba>jd|atyn		Bruder	<>PC|SUP
ejbyderbajthkwa	ejbyderbajth|kwa		Bruder	&PL|SUBTR
ejbyderbajdatesh	ejbyderbajd|atesh		Bruder	|SUPEL
ejbyderbajthata	ejbyderbajth|ata		Bruder	&PL|SUPTR
ejbyderbajdy	ejbyderbajd|y		Bruder	|ADE
ejbyderbabajdderu	ejbyderba<ba>jd|deru		Bruder	<>PC|TMP
ejbyderbabajdkur	ejbyderba<ba>jd|kur		Bruder	<>PC|SUBDI
ejbyderbajdesh	ejbyderbajd|esh	/	Bruder	|ELA/|ABL
ejbyderbajthatyn	ejbyderbajth|atyn		Bruder	&PL|SUP
ejbyderbabajdgul	ejbyderba<ba>jd|gul		Bruder	<>PC|TER
ejbyderbajtthal	ejbyderbajt|thal		Bruder	&PL|CAU
ejbyderbabajdboj	ejbyderba<ba>jd|boj		Bruder	<>PC|ABE
ejbyderbajdkwa	ejbyderbajd|kwa		Bruder	|SUBTR
ejbyderbabajdkyn	ejbyderba<ba>jd|kyn		Bruder	<>PC|SUB
ejbyderbajdkwesh	ejbyderbajd|kwesh		Bruder	|SUBEL
ejbyderbajthator	ejbyderbajth|ator		Bruder	&PL|SUPDI
ejbyderbabajdata	ejbyderba<ba>jd|ata		Bruder	<>PC|SUPTR
ejbyderbajddje	ejbyderbajd|dje		Bruder	|INS
ejbyderbajther	ejbyderbajth|er		Bruder	&PL|INE
ejbyderbabajdkwesh	ejbyderba<ba>jd|kwesh		Bruder	<>PC|SUBEL
ejbyderbabajdban	ejbyderba<ba>jd|ban		Bruder	<>PC|COM
ejbyderbabajddal	ejbyderba<ba>jd|dal		Bruder	<>PC|CAU
ejbyderbajdor	ejbyderbajd|or		Bruder	|ILL
ejbyderbabajde	ejbyderba<ba>jd|e		Bruder	<>PC|VOC
ejbyderbajthe	ejbyderbajth|e		Bruder	&PL|VOC
ejbyderbabajdator	ejbyderba<ba>jd|ator		Bruder	<>PC|SUPDI
ejbyderbajdban	ejbyderbajd|ban		Bruder	|COM
ejbyderbajddal	ejbyderbajd|dal		Bruder	|CAU
ejbyderbajthur	ejbyderbajth|ur		Bruder	&PL|ALL
ejbyderbajdata	ejbyderbajd|ata		Bruder	|SUPTR
ejbyderbabyd	ejbyderba<b<y>d		Bruder	<>PC<>ERG
ejbyderbabajddje	ejbyderba<ba>jd|dje		Bruder	<>PC|INS
ejbydurbypa	ejbydurby|pa		Schwester	|PRE
ejbydurbyphkwa	ejbydurby|ph|kwa		Schwester	|PL|SUBTR
ejbydurbybytal	ejbydurby|by|tal		Schwester	|PC|CAU
ejbydurbyphesh	ejbydurby|ph|esh	/	Schwester	|PL|ABL/|PL|ELA
ejbydurbybypan	ejbydurby|by|pan		Schwester	|PC|COM
ejbydurbaj	ejbydurb|aj		Schwester	|ERG
ejbydurbye	ejbydurby|e		Schwester	|VOC
ejbydurbyph	ejbydurby|ph	/	Schwester	|PL/|PL&ABS
ejbydurbybyresh	ejbydurby|by|resh		Schwester	|PC|ELA
ejbydurbybypy	ejbydurby|by|py		Schwester	|PC|ADE
ejbydurbyphkwesh	ejbydurby|ph|kwesh		Schwester	|PL|SUBEL
ejbydurbyphator	ejbydurby|ph|ator		Schwester	|PL|SUPDI
ejbydurbybaj	ejbydurby|b|aj		Schwester	|PC|ERG
ejbydurbybye	ejbydurby|by|e		Schwester	|PC|VOC
ejbydurbypesh	ejbydurby|pesh		Schwester	|ABL
ejbydurbyphor	ejbydurby|ph|or		Schwester	|PL|ILL
ejbydurbytesh	ejbydurby|tesh		Schwester	|SUPEL
ejbydurbykwa	ejbydurby|kwa		Schwester	|SUBTR
ejbydurbybytyn	ejbydurby|by|tyn		Schwester	|PC|SUP
ejbydurbyta	ejbydurby|ta		Schwester	|SUPTR
ejbydurbybykul	ejbydurby|by|kul		Schwester	|PC|TER
ejbydurbytyn	ejbydurby|tyn		Schwester	|SUP
ejbydurbybykyn	ejbydurby|by|kyn		Schwester	|PC|SUB
ejbydurbyphatesh	ejbydurby|ph|atesh		Schwester	|PL|SUPEL
ejbydurbyptheru	ejbydurby|p|theru		Schwester	|PL|TMP
ejbydurbyphy	ejbydurby|ph|y		Schwester	|PL|ADE
ejbydurbyteru	ejbydurby|teru		Schwester	|TMP
ejbydurbybyta	ejbydurby|by|ta		Schwester	|PC|SUPTR
ejbydurbypan	ejbydurby|pan		Schwester	|COM
ejbydurbytal	ejbydurby|tal		Schwester	|CAU
ejbydurbybytje	ejbydurby|by|tje		Schwester	|PC|INS
ejbydurbybypa	ejbydurby|by|pa		Schwester	|PC|PRE
ejbydurbyphata	ejbydurby|ph|ata		Schwester	|PL|SUPTR
ejbydurbyphebekh	ejbydurby|ph|ebekh		Schwester	|PL|TOP
ejbydurbypy	ejbydurby|py		Schwester	|ADE
ejbydurbja	ejbydurbj|a		Schwester	|GEN
ejbydurbyphe	ejbydurby|ph|e		Schwester	|PL|VOC
ejbydurbyphatyn	ejbydurby|ph|atyn		Schwester	|PL|SUP
ejbydurbytje	ejbydurby|tje		Schwester	|INS
ejbydurbypkhul	ejbydurby|p|khul		Schwester	|PL|TER
ejbydurbybytesh	ejbydurby|by|tesh		Schwester	|PC|SUPEL
ejbydurbybytor	ejbydurby|by|tor		Schwester	|PC|SUPDI
ejbydurbybyror	ejbydurby|by|ror		Schwester	|PC|ILL
ejbydurbybyry	ejbydurby|by|ry		Schwester	|PC|INE
ejbydurby	ejbydurby	/	Schwester	&ABS/
ejbydurbypher	ejbydurby|ph|er		Schwester	|PL|INE
ejbydurbyphkyn	ejbydurby|ph|kyn		Schwester	|PL|SUB
ejbydurbybypesh	ejbydurby|by|pesh		Schwester	|PC|ABL
ejbydurbybypor	ejbydurby|by|por		Schwester	|PC|ALL
ejbydurbyresh	ejbydurby|resh		Schwester	|ELA
ejbydurbypphoj	ejbydurby|p|phoj		Schwester	|PL|ABE
ejbydurbybypoj	ejbydurby|by|poj		Schwester	|PC|ABE
ejbydurbyra	ejbydurby|ra		Schwester	|TRA
ejbydurbytebekh	ejbydurby|tebekh		Schwester	|TOP
ejbydurbyphur	ejbydurby|ph|ur		Schwester	|PL|ALL
ejbydurbybykur	ejbydurby|by|kur		Schwester	|PC|SUBDI
ejbydurbyphera	ejbydurby|ph|era		Schwester	|PL|TRA
ejbydurbypthal	ejbydurby|p|thal		Schwester	|PL|CAU
ejbydurbykur	ejbydurby|kur		Schwester	|SUBDI
ejbydurbyby	ejbydurby|by	/	Schwester	|PC&ABS/|PC
ejbydurbypoj	ejbydurby|poj		Schwester	|ABE
ejbydurbykyn	ejbydurby|kyn		Schwester	|SUB
ejbydurbybykwa	ejbydurby|by|kwa		Schwester	|PC|SUBTR
ejbydurbykul	ejbydurby|kul		Schwester	|TER
ejbydurbybytebekh	ejbydurby|by|tebekh		Schwester	|PC|TOP
ejbydurbyphwa	ejbydurby|ph|wa		Schwester	|PL|PRE
ejbydurbykwesh	ejbydurby|kwesh		Schwester	|SUBEL
ejbydurbypthje	ejbydurby|p|thje		Schwester	|PL|INS
ejbydurbybyra	ejbydurby|by|ra		Schwester	|PC|TRA
ejbydurbyry	ejbydurby|ry		Schwester	|INE
ejbydurbyphkur	ejbydurby|ph|kur		Schwester	|PL|SUBDI
ejbydurbypphan	ejbydurby|p|phan		Schwester	|PL|COM
ejbydurbyror	ejbydurby|ror		Schwester	|ILL
ejbydurbybja	ejbydurby|bj|a		Schwester	|PC|GEN
ejbydurbybykwesh	ejbydurby|by|kwesh		Schwester	|PC|SUBEL
ejbydurbybyteru	ejbydurby|by|teru		Schwester	|PC|TMP
ejbydurbytor	ejbydurby|tor		Schwester	|SUPDI
ejbydurbypor	ejbydurby|por		Schwester	|ALL
ejbykakhtatakur	ejbykakhta|ta|kur		Tochter	|PC|SUBDI
ejbykakhtatesh	ejbykakhta|tesh		Tochter	|SUPEL
ejbykakhtatapoj	ejbykakhta|ta|poj		Tochter	|PC|ABE
ejbykakhtatthje	ejbykakhta|t|thje		Tochter	|PL|INS
ejbykakhtatakyn	ejbykakhta|ta|kyn		Tochter	|PC|SUB
ejbykakhtatapy	ejbykakhta|ta|py		Tochter	|PC|ADE
ejbykakhtatakul	ejbykakhta|ta|kul		Tochter	|PC|TER
ejbykakhtapesh	ejbykakhta|pesh		Tochter	|ABL
ejbykakhtatyn	ejbykakhta|tyn		Tochter	|SUP
ejbykakhtataresh	ejbykakhta|ta|resh		Tochter	|PC|ELA
ejbykakhtatapa	ejbykakhta|ta|pa		Tochter	|PC|PRE
ejbykakhtatae	ejbykakhta|ta|e		Tochter	|PC|VOC
ejbykakhtatkhul	ejbykakhta|t|khul		Tochter	|PL|TER
ejbykakhtaj	ejbykakhta|j		Tochter	|ERG
ejbykakhtatthal	ejbykakhta|t|thal		Tochter	|PL|CAU
ejbykakhtary	ejbykakhta|ry		Tochter	|INE
ejbykakhtapan	ejbykakhta|pan		Tochter	|COM
ejbykakhtatatje	ejbykakhta|ta|tje		Tochter	|PC|INS
ejbykakhtathata	ejbykakhta|th|ata		Tochter	|PL|SUPTR
ejbykakhtatal	ejbykakhta|tal		Tochter	|CAU
ejbykakhtae	ejbykakhta|e		Tochter	|VOC
ejbykakhtataj	ejbykakhta|ta|j		Tochter	|PC|ERG
ejbykakhtatphan	ejbykakhta|t|phan		Tochter	|PL|COM
ejbykakhtathor	ejbykakhta|th|or		Tochter	|PL|ILL
ejbykakhtathatesh	ejbykakhta|th|atesh		Tochter	|PL|SUPEL
ejbykakhtatphoj	ejbykakhta|t|phoj		Tochter	|PL|ABE
ejbykakhtathesh	ejbykakhta|th|esh	/	Tochter	|PL|ABL/|PL|ELA
ejbykakhtatara	ejbykakhta|ta|ra		Tochter	|PC|TRA
ejbykakhtathkwa	ejbykakhta|th|kwa		Tochter	|PL|SUBTR
ejbykakhtatator	ejbykakhta|ta|tor		Tochter	|PC|SUPDI
ejbykakhtakwa	ejbykakhta|kwa		Tochter	|SUBTR
ejbykakhtakwesh	ejbykakhta|kwesh		Tochter	|SUBEL
ejbykakhtateru	ejbykakhta|teru		Tochter	|TMP
ejbykakhtatatebekh	ejbykakhta|ta|tebekh		Tochter	|PC|TOP
ejbykakhtathatyn	ejbykakhta|th|atyn		Tochter	|PL|SUP
ejbykakhtattheru	ejbykakhta|t|theru		Tochter	|PL|TMP
ejbykakhtathy	ejbykakhta|th|y		Tochter	|PL|ADE
ejbykakhtatapor	ejbykakhta|ta|por		Tochter	|PC|ALL
ejbykakhtara	ejbykakhta|ra		Tochter	|TRA
ejbykakhtataror	ejbykakhta|ta|ror		Tochter	|PC|ILL
ejbykakhtathkwesh	ejbykakhta|th|kwesh		Tochter	|PL|SUBEL
ejbykakhtatapesh	ejbykakhta|ta|pesh		Tochter	|PC|ABL
ejbykakhtather	ejbykakhta|th|er		Tochter	|PL|INE
ejbykakhtatatyn	ejbykakhta|ta|tyn		Tochter	|PC|SUP
ejbykakhtakyn	ejbykakhta|kyn		Tochter	|SUB
ejbykakhtatakwesh	ejbykakhta|ta|kwesh		Tochter	|PC|SUBEL
ejbykakhtakul	ejbykakhta|kul		Tochter	|TER
ejbykakhtatary	ejbykakhta|ta|ry		Tochter	|PC|INE
ejbykakhtakur	ejbykakhta|kur		Tochter	|SUBDI
ejbykakhtaresh	ejbykakhta|resh		Tochter	|ELA
ejbykakhtatatesh	ejbykakhta|ta|tesh		Tochter	|PC|SUPEL
ejbykakhtapoj	ejbykakhta|poj		Tochter	|ABE
ejbykakhtathera	ejbykakhta|th|era		Tochter	|PL|TRA
ejbykakhtaror	ejbykakhta|ror		Tochter	|ILL
ejbykakhtathur	ejbykakhta|th|ur		Tochter	|PL|ALL
ejbykakhtator	ejbykakhta|tor		Tochter	|SUPDI
ejbykakhtathebekh	ejbykakhta|th|ebekh		Tochter	|PL|TOP
ejbykakhtapor	ejbykakhta|por		Tochter	|ALL
ejbykakhtatateru	ejbykakhta|ta|teru		Tochter	|PC|TMP
ejbykakhtathe	ejbykakhta|th|e		Tochter	|PL|VOC
ejbykakhtapy	ejbykakhta|py		Tochter	|ADE
ejbykakhtathkur	ejbykakhta|th|kur		Tochter	|PL|SUBDI
ejbykakhtatakwa	ejbykakhta|ta|kwa		Tochter	|PC|SUBTR
ejbykakhtapa	ejbykakhta|pa		Tochter	|PRE
ejbykakhtathkyn	ejbykakhta|th|kyn		Tochter	|PL|SUB
ejbykakhtath	ejbykakhta|th	/	Tochter	|PL&ABS/|PL
ejbykakhtathwa	ejbykakhta|th|wa		Tochter	|PL|PRE
ejbykakhta	ejbykakhta	/	Tochter	&ABS/
ejbykakhtatatal	ejbykakhta|ta|tal		Tochter	|PC|CAU
ejbykakhtatje	ejbykakhta|tje		Tochter	|INS
ejbykakhtatata	ejbykakhta|ta|ta	/	Tochter	|PC|GEN/|PC|SUPTR
ejbykakhtatebekh	ejbykakhta|tebekh		Tochter	|TOP
ejbykakhtatapan	ejbykakhta|ta|pan		Tochter	|PC|COM
ejbykakhtathator	ejbykakhta|th|ator		Tochter	|PL|SUPDI
ejbykakhtata	ejbykakhta|ta	///	Tochter	|PC&ABS/|SUPTR/|PC/|GEN
ejbykerasthje	ejbykera|s|thje		Mutter	|PL|INS
ejbykerashur	ejbykera|sh|ur		Mutter	|PL|ALL
ejbykera	ejbykera	/	Mutter	&ABS/
ejbykerara	ejbykera|ra	//	Mutter	|PC/|PC&ABS/|TRA
ejbykerasphan	ejbykera|s|phan		Mutter	|PL|COM
ejbykerary	ejbykera|ry		Mutter	|INE
ejbykerasher	ejbykera|sh|er		Mutter	|PL|INE
ejbykeraresh	ejbykera|resh		Mutter	|ELA
ejbykerarapan	ejbykera|ra|pan		Mutter	|PC|COM
ejbykeratyn	ejbykera|tyn		Mutter	|SUP
ejbykeraskhul	ejbykera|s|khul		Mutter	|PL|TER
ejbykerash	ejbykera|sh	/	Mutter	|PL&ABS/|PL
ejbykerarator	ejbykera|ra|tor		Mutter	|PC|SUPDI
ejbykerarary	ejbykera|ra|ry		Mutter	|PC|INE
ejbykeratal	ejbykera|tal		Mutter	|CAU
ejbykerarae	ejbykera|ra|e		Mutter	|PC|VOC
ejbykerashkyn	ejbykera|sh|kyn		Mutter	|PL|SUB
ejbykerapan	ejbykera|pan		Mutter	|COM
ejbykerashkur	ejbykera|sh|kur		Mutter	|PL|SUBDI
ejbykerasthal	ejbykera|s|thal		Mutter	|PL|CAU
ejbykerashkwesh	ejbykera|sh|kwesh		Mutter	|PL|SUBEL
ejbykeratje	ejbykera|tje		Mutter	|INS
ejbykerashator	ejbykera|sh|ator		Mutter	|PL|SUPDI
ejbykerarara	ejbykera|ra|ra		Mutter	|PC|TRA
ejbykeraraj	ejbykera|ra|j		Mutter	|PC|ERG
ejbykerarakwa	ejbykera|ra|kwa		Mutter	|PC|SUBTR
ejbykerararesh	ejbykera|ra|resh		Mutter	|PC|ELA
ejbykerateru	ejbykera|teru		Mutter	|TMP
ejbykerakul	ejbykera|kul		Mutter	|TER
ejbykerae	ejbykera|e		Mutter	|VOC
ejbykerakyn	ejbykera|kyn		Mutter	|SUB
ejbykerapa	ejbykera|pa		Mutter	|PRE
ejbykerarakwesh	ejbykera|ra|kwesh		Mutter	|PC|SUBEL
ejbykerata	ejbykera|ta	/	Mutter	|GEN/|SUPTR
ejbykerashatyn	ejbykera|sh|atyn		Mutter	|PL|SUP
ejbykerashera	ejbykera|sh|era		Mutter	|PL|TRA
ejbykeraratyn	ejbykera|ra|tyn		Mutter	|PC|SUP
ejbykerakwesh	ejbykera|kwesh		Mutter	|SUBEL
